REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,9/10/2022 17:45,5056.91,303.17,TRADE
VIC1,9/10/2022 17:50,5189.96,260.99,TRADE
VIC1,9/10/2022 17:55,5111.01,256.54,TRADE
VIC1,9/10/2022 18:00,5270.64,299.5,TRADE
VIC1,9/10/2022 18:05,5338.66,299.5,TRADE
VIC1,9/10/2022 18:10,5414.37,270.82,TRADE
VIC1,9/10/2022 18:15,5417.33,449.97,TRADE
VIC1,9/10/2022 18:20,5448.4,360.07,TRADE
VIC1,9/10/2022 18:25,5491.3,365.07,TRADE
VIC1,9/10/2022 18:30,5426.63,379.05,TRADE
VIC1,9/10/2022 18:35,5499.95,284.76,TRADE
VIC1,9/10/2022 18:40,5529.36,299.5,TRADE
VIC1,9/10/2022 18:45,5567.07,299.5,TRADE
VIC1,9/10/2022 18:50,5700.08,299.5,TRADE
VIC1,9/10/2022 18:55,5724.32,298.1,TRADE
VIC1,9/10/2022 19:00,5712.87,272.24,TRADE
VIC1,9/10/2022 19:05,5779.35,299.5,TRADE
VIC1,9/10/2022 19:10,5755.31,299.5,TRADE
VIC1,9/10/2022 19:15,5754.77,299.5,TRADE
VIC1,9/10/2022 19:20,5769.9,270.82,TRADE
VIC1,9/10/2022 19:25,5690.15,270.49,TRADE
VIC1,9/10/2022 19:30,5666.61,299.5,TRADE
VIC1,9/10/2022 19:35,5726.74,251.19,TRADE
VIC1,9/10/2022 19:40,5672.78,249.5,TRADE
VIC1,9/10/2022 19:45,5631.07,249.5,TRADE
VIC1,9/10/2022 19:50,5692.52,249.5,TRADE
VIC1,9/10/2022 19:55,5638,249.5,TRADE
VIC1,9/10/2022 20:00,5609.07,249.5,TRADE
VIC1,9/10/2022 20:05,5625.67,249.5,TRADE
VIC1,9/10/2022 20:10,5529.54,249.5,TRADE
VIC1,9/10/2022 20:15,5506.19,249.5,TRADE
VIC1,9/10/2022 20:20,5581.62,249.5,TRADE
VIC1,9/10/2022 20:25,5505.07,249.5,TRADE
VIC1,9/10/2022 20:30,5454.5,249.5,TRADE
VIC1,9/10/2022 20:35,5464.14,249.5,TRADE
VIC1,9/10/2022 20:40,5410.74,249.5,TRADE
VIC1,9/10/2022 20:45,5379.92,264.51,TRADE
VIC1,9/10/2022 20:50,5272.6,249.5,TRADE
VIC1,9/10/2022 20:55,5232.44,244.93,TRADE
VIC1,9/10/2022 21:00,5277.45,244.85,TRADE
VIC1,9/10/2022 21:05,5230.7,249.5,TRADE
VIC1,9/10/2022 21:10,5197.15,244.45,TRADE
VIC1,9/10/2022 21:15,5212.7,246.59,TRADE
VIC1,9/10/2022 21:20,5150.12,240,TRADE
VIC1,9/10/2022 21:25,5109.66,239.22,TRADE
VIC1,9/10/2022 21:30,5025.41,236.4,TRADE
VIC1,9/10/2022 21:35,4964.42,238.85,TRADE
VIC1,9/10/2022 21:40,4937.36,236.27,TRADE
VIC1,9/10/2022 21:45,4938.44,233.61,TRADE
VIC1,9/10/2022 21:50,4875.93,231.11,TRADE
VIC1,9/10/2022 21:55,4826.74,230.9,TRADE
VIC1,9/10/2022 22:00,4857.25,230.76,TRADE
VIC1,9/10/2022 22:05,4778.49,235.19,TRADE
VIC1,9/10/2022 22:10,4782.1,235.12,TRADE
VIC1,9/10/2022 22:15,4736.53,235.03,TRADE
VIC1,9/10/2022 22:20,4650.07,232.95,TRADE
VIC1,9/10/2022 22:25,4642.25,236.86,TRADE
VIC1,9/10/2022 22:30,4662.1,237.12,TRADE
VIC1,9/10/2022 22:35,4652.55,237.24,TRADE
VIC1,9/10/2022 22:40,4571.15,234.36,TRADE
VIC1,9/10/2022 22:45,4605.14,234.38,TRADE
VIC1,9/10/2022 22:50,4594.29,234.38,TRADE
VIC1,9/10/2022 22:55,4589.8,233.81,TRADE
VIC1,9/10/2022 23:00,4645.37,235.48,TRADE
VIC1,9/10/2022 23:05,4551.57,231.59,TRADE
VIC1,9/10/2022 23:10,4775.83,241.49,TRADE
VIC1,9/10/2022 23:15,4825.84,246.48,TRADE
VIC1,9/10/2022 23:20,4746.23,243.65,TRADE
VIC1,9/10/2022 23:25,4812.16,249.5,TRADE
VIC1,9/10/2022 23:30,4835.88,249.5,TRADE
VIC1,9/10/2022 23:35,4796.68,249.5,TRADE
VIC1,9/10/2022 23:40,4768.1,249.5,TRADE
VIC1,9/10/2022 23:45,4660.44,249.5,TRADE
VIC1,9/10/2022 23:50,4652.94,249.5,TRADE
VIC1,9/10/2022 23:55,4703,249.5,TRADE
VIC1,10/10/2022 0:00,4713.15,249.5,TRADE
VIC1,10/10/2022 0:05,4657.9,249.5,TRADE
VIC1,10/10/2022 0:10,4688.9,249.5,TRADE
VIC1,10/10/2022 0:15,4633.73,249.5,TRADE
VIC1,10/10/2022 0:20,4608.94,249.5,TRADE
VIC1,10/10/2022 0:25,4565.23,249.5,TRADE
VIC1,10/10/2022 0:30,4551.12,249.5,TRADE
VIC1,10/10/2022 0:35,4608.37,249.5,TRADE
VIC1,10/10/2022 0:40,4597.11,249.5,TRADE
VIC1,10/10/2022 0:45,4523.67,249.5,TRADE
VIC1,10/10/2022 0:50,4548.86,249.5,TRADE
VIC1,10/10/2022 0:55,4543.41,249.5,TRADE
VIC1,10/10/2022 1:00,4538.95,249.5,TRADE
VIC1,10/10/2022 1:05,4545.86,257.95,TRADE
VIC1,10/10/2022 1:10,4429.15,249.5,TRADE
VIC1,10/10/2022 1:15,4408.74,249.5,TRADE
VIC1,10/10/2022 1:20,4463.97,249.5,TRADE
VIC1,10/10/2022 1:25,4424.33,249.5,TRADE
VIC1,10/10/2022 1:30,4437.42,249.5,TRADE
VIC1,10/10/2022 1:35,4411.67,289.51,TRADE
VIC1,10/10/2022 1:40,4374.38,289.64,TRADE
VIC1,10/10/2022 1:45,4383.17,286.76,TRADE
VIC1,10/10/2022 1:50,4371.27,286.69,TRADE
VIC1,10/10/2022 1:55,4300.18,263.9,TRADE
VIC1,10/10/2022 2:00,4284.86,257.84,TRADE
VIC1,10/10/2022 2:05,4335.75,288.97,TRADE
VIC1,10/10/2022 2:10,4324.58,268.79,TRADE
VIC1,10/10/2022 2:15,4280.93,268.07,TRADE
VIC1,10/10/2022 2:20,4335.38,270.59,TRADE
VIC1,10/10/2022 2:25,4318.26,249.5,TRADE
VIC1,10/10/2022 2:30,4295.05,249.5,TRADE
VIC1,10/10/2022 2:35,4310.57,249.5,TRADE
VIC1,10/10/2022 2:40,4265.93,249.5,TRADE
VIC1,10/10/2022 2:45,4266.56,199.5,TRADE
VIC1,10/10/2022 2:50,4259.1,214.58,TRADE
VIC1,10/10/2022 2:55,4263.2,199.5,TRADE
VIC1,10/10/2022 3:00,4286.38,242.56,TRADE
VIC1,10/10/2022 3:05,4229.52,241.75,TRADE
VIC1,10/10/2022 3:10,4329.51,249.5,TRADE
VIC1,10/10/2022 3:15,4338.2,249.5,TRADE
VIC1,10/10/2022 3:20,4326.72,249.5,TRADE
VIC1,10/10/2022 3:25,4294.06,249.5,TRADE
VIC1,10/10/2022 3:30,4264.49,249.5,TRADE
VIC1,10/10/2022 3:35,4294.61,242.15,TRADE
VIC1,10/10/2022 3:40,4372.63,249.5,TRADE
VIC1,10/10/2022 3:45,4378.79,249.5,TRADE
VIC1,10/10/2022 3:50,4363.03,249.5,TRADE
VIC1,10/10/2022 3:55,4433.72,249.5,TRADE
VIC1,10/10/2022 4:00,4409.92,249.5,TRADE
VIC1,10/10/2022 4:05,4455.29,250.51,TRADE
VIC1,10/10/2022 4:10,4472.93,252.48,TRADE
VIC1,10/10/2022 4:15,4502.33,253.14,TRADE
VIC1,10/10/2022 4:20,4596.39,261.28,TRADE
VIC1,10/10/2022 4:25,4630.3,265.39,TRADE
VIC1,10/10/2022 4:30,4530.34,256.27,TRADE
VIC1,10/10/2022 4:35,4676.55,261.28,TRADE
VIC1,10/10/2022 4:40,4708.71,270.94,TRADE
VIC1,10/10/2022 4:45,4740.01,268.59,TRADE
VIC1,10/10/2022 4:50,4798.64,268.75,TRADE
VIC1,10/10/2022 4:55,4814.78,266.28,TRADE
VIC1,10/10/2022 5:00,4855.02,263.84,TRADE
VIC1,10/10/2022 5:05,4987.83,263.99,TRADE
VIC1,10/10/2022 5:10,5175.15,299.5,TRADE
VIC1,10/10/2022 5:15,5209.45,299.5,TRADE
VIC1,10/10/2022 5:20,5221.62,270.82,TRADE
VIC1,10/10/2022 5:25,5355.22,274.95,TRADE
VIC1,10/10/2022 5:30,5383.56,285.65,TRADE
VIC1,10/10/2022 5:35,5516.47,281.19,TRADE
VIC1,10/10/2022 5:40,5541.09,287.25,TRADE
VIC1,10/10/2022 5:45,5614.79,289.81,TRADE
VIC1,10/10/2022 5:50,5663.28,282.45,TRADE
VIC1,10/10/2022 5:55,5776.61,280.49,TRADE
VIC1,10/10/2022 6:00,5901.63,286.09,TRADE
VIC1,10/10/2022 6:05,6075.7,294.31,TRADE
VIC1,10/10/2022 6:10,6100.37,292.37,TRADE
VIC1,10/10/2022 6:15,6295.35,300.91,TRADE
VIC1,10/10/2022 6:20,6364.64,306.31,TRADE
VIC1,10/10/2022 6:25,6436.42,305.98,TRADE
VIC1,10/10/2022 6:30,6420.18,299.15,TRADE
VIC1,10/10/2022 6:35,6390.54,299.5,TRADE
VIC1,10/10/2022 6:40,6388.05,265.33,TRADE
VIC1,10/10/2022 6:45,6455.4,260.92,TRADE
VIC1,10/10/2022 6:50,6423.67,249.5,TRADE
VIC1,10/10/2022 6:55,6385.94,249.5,TRADE
VIC1,10/10/2022 7:00,6367.24,249.5,TRADE
VIC1,10/10/2022 7:05,6307.4,199.5,TRADE
VIC1,10/10/2022 7:10,6145.85,199.5,TRADE
VIC1,10/10/2022 7:15,6114.74,199.5,TRADE
VIC1,10/10/2022 7:20,5975.34,179.25,TRADE
VIC1,10/10/2022 7:25,6004.31,175.09,TRADE
VIC1,10/10/2022 7:30,5947.67,172.83,TRADE
VIC1,10/10/2022 7:35,5783.38,168.92,TRADE
VIC1,10/10/2022 7:40,5860.82,171.95,TRADE
VIC1,10/10/2022 7:45,5731.34,149.99,TRADE
VIC1,10/10/2022 7:50,5633.62,115,TRADE
VIC1,10/10/2022 7:55,5556.25,116,TRADE
VIC1,10/10/2022 8:00,5461.96,111.8,TRADE
VIC1,10/10/2022 8:05,5404.47,150.02,TRADE
VIC1,10/10/2022 8:10,5421.39,155.21,TRADE
VIC1,10/10/2022 8:15,5334.24,150.4,TRADE
VIC1,10/10/2022 8:20,5203.87,133.44,TRADE
VIC1,10/10/2022 8:25,5220.91,116,TRADE
VIC1,10/10/2022 8:30,5134.04,116,TRADE
VIC1,10/10/2022 8:35,4980.04,100.46,TRADE
VIC1,10/10/2022 8:40,4938.51,147.21,TRADE
VIC1,10/10/2022 8:45,4774.24,92.8,TRADE
VIC1,10/10/2022 8:50,4671.31,96.68,TRADE
VIC1,10/10/2022 8:55,4730.61,149.61,TRADE
VIC1,10/10/2022 9:00,4682.83,146.73,TRADE
VIC1,10/10/2022 9:05,4507.61,132.72,TRADE
VIC1,10/10/2022 9:10,4504.78,144.58,TRADE
VIC1,10/10/2022 9:15,4442.26,114.64,TRADE
VIC1,10/10/2022 9:20,4292.78,60.47,TRADE
VIC1,10/10/2022 9:25,4341.54,45.38,TRADE
VIC1,10/10/2022 9:30,4231.51,-45,TRADE
VIC1,10/10/2022 9:35,4034.53,7.35,TRADE
VIC1,10/10/2022 9:40,3721.46,3.21,TRADE
VIC1,10/10/2022 9:45,3645.62,8.94,TRADE
VIC1,10/10/2022 9:50,3615.57,8.94,TRADE
VIC1,10/10/2022 9:55,3694.45,53.93,TRADE
VIC1,10/10/2022 10:00,3688.99,19.13,TRADE
VIC1,10/10/2022 10:05,3661.6,19.13,TRADE
VIC1,10/10/2022 10:10,3806.66,55.42,TRADE
VIC1,10/10/2022 10:15,3822.8,62.1,TRADE
VIC1,10/10/2022 10:20,3786.52,51.4,TRADE
VIC1,10/10/2022 10:25,3699.61,62.55,TRADE
VIC1,10/10/2022 10:30,3676.2,34.25,TRADE
VIC1,10/10/2022 10:35,3702.02,89.91,TRADE
VIC1,10/10/2022 10:40,3643.32,75.06,TRADE
VIC1,10/10/2022 10:45,3620.33,40.78,TRADE
VIC1,10/10/2022 10:50,3644.91,31.46,TRADE
VIC1,10/10/2022 10:55,3568.89,48.36,TRADE
VIC1,10/10/2022 11:00,3522.48,8.94,TRADE
VIC1,10/10/2022 11:05,3397.82,8.94,TRADE
VIC1,10/10/2022 11:10,3382.85,4.74,TRADE
VIC1,10/10/2022 11:15,3362.94,-2.37,TRADE
VIC1,10/10/2022 11:20,3352.08,19.13,TRADE
VIC1,10/10/2022 11:25,3302.36,8.94,TRADE
VIC1,10/10/2022 11:30,3364.12,8.94,TRADE
VIC1,10/10/2022 11:35,3360.89,19.13,TRADE
VIC1,10/10/2022 11:40,3231.21,2.84,TRADE
VIC1,10/10/2022 11:45,3295.79,24.73,TRADE
VIC1,10/10/2022 11:50,3347.73,29.58,TRADE
VIC1,10/10/2022 11:55,3285.57,20.19,TRADE
VIC1,10/10/2022 12:00,3296.61,17.44,TRADE
VIC1,10/10/2022 12:05,3180.77,9.2,TRADE
VIC1,10/10/2022 12:10,3192.93,-2.6,TRADE
VIC1,10/10/2022 12:15,3176.37,8.94,TRADE
VIC1,10/10/2022 12:20,3142.88,8.94,TRADE
VIC1,10/10/2022 12:25,3202.54,8.94,TRADE
VIC1,10/10/2022 12:30,3184.37,-2.05,TRADE
VIC1,10/10/2022 12:35,3089.98,9.56,TRADE
VIC1,10/10/2022 12:40,3182.8,21.8,TRADE
VIC1,10/10/2022 12:45,3190.27,19.19,TRADE
VIC1,10/10/2022 12:50,3222.67,19.19,TRADE
VIC1,10/10/2022 12:55,3199.56,19.19,TRADE
VIC1,10/10/2022 13:00,3117.27,8.94,TRADE
VIC1,10/10/2022 13:05,3135.08,8.94,TRADE
VIC1,10/10/2022 13:10,3139.35,8.94,TRADE
VIC1,10/10/2022 13:15,3144.1,19.69,TRADE
VIC1,10/10/2022 13:20,3150.05,29.67,TRADE
VIC1,10/10/2022 13:25,3206.26,27.18,TRADE
VIC1,10/10/2022 13:30,3148.19,8.94,TRADE
VIC1,10/10/2022 13:35,3225.96,18.12,TRADE
VIC1,10/10/2022 13:40,3225.68,4.64,TRADE
VIC1,10/10/2022 13:45,3241.17,14.52,TRADE
VIC1,10/10/2022 13:50,3215.01,0,TRADE
VIC1,10/10/2022 13:55,3188.57,5.17,TRADE
VIC1,10/10/2022 14:00,3164.13,-2.84,TRADE
VIC1,10/10/2022 14:05,3151.19,0,TRADE
VIC1,10/10/2022 14:10,3232.38,-2.88,TRADE
VIC1,10/10/2022 14:15,3214.71,-17.51,TRADE
VIC1,10/10/2022 14:20,3153.34,-6.17,TRADE
VIC1,10/10/2022 14:25,3281.94,9.01,TRADE
VIC1,10/10/2022 14:30,3313.32,8.94,TRADE
VIC1,10/10/2022 14:35,3333.08,-1.8,TRADE
VIC1,10/10/2022 14:40,3378.53,29.77,TRADE
VIC1,10/10/2022 14:45,3352.1,21.31,TRADE
VIC1,10/10/2022 14:50,3375.66,19.69,TRADE
VIC1,10/10/2022 14:55,3409.21,19.56,TRADE
VIC1,10/10/2022 15:00,3414.02,19.13,TRADE
VIC1,10/10/2022 15:05,3554.92,45.06,TRADE
VIC1,10/10/2022 15:10,3632.77,60.93,TRADE
VIC1,10/10/2022 15:15,3555.81,56.18,TRADE
VIC1,10/10/2022 15:20,3741.99,60.74,TRADE
VIC1,10/10/2022 15:25,3763.07,51.38,TRADE
VIC1,10/10/2022 15:30,3801.57,24.35,TRADE
VIC1,10/10/2022 15:35,3817.5,26.78,TRADE
VIC1,10/10/2022 15:40,3782.22,23.26,TRADE
VIC1,10/10/2022 15:45,3859.55,47.4,TRADE
VIC1,10/10/2022 15:50,3975.3,61.86,TRADE
VIC1,10/10/2022 15:55,4010.1,61.95,TRADE
VIC1,10/10/2022 16:00,4044.28,61.67,TRADE
VIC1,10/10/2022 16:05,4175.93,31.99,TRADE
VIC1,10/10/2022 16:10,4228.57,102.74,TRADE
VIC1,10/10/2022 16:15,4253.61,128.91,TRADE
VIC1,10/10/2022 16:20,4291.72,117.71,TRADE
VIC1,10/10/2022 16:25,4360.99,145.23,TRADE
VIC1,10/10/2022 16:30,4480.94,146.38,TRADE
VIC1,10/10/2022 16:35,4634.37,149.99,TRADE
VIC1,10/10/2022 16:40,4602.8,149.99,TRADE
VIC1,10/10/2022 16:45,4740.76,166.58,TRADE
VIC1,10/10/2022 16:50,4833.9,205.39,TRADE
VIC1,10/10/2022 16:55,4889.73,278.6,TRADE
VIC1,10/10/2022 17:00,4936.99,240.22,TRADE
VIC1,10/10/2022 17:05,4911.67,152.62,TRADE
VIC1,10/10/2022 17:10,4942.86,179.65,TRADE
VIC1,10/10/2022 17:15,5023.29,225.42,TRADE
VIC1,10/10/2022 17:20,5106.58,232.71,TRADE
VIC1,10/10/2022 17:25,5170.71,240,TRADE
VIC1,10/10/2022 17:30,5317.07,278.14,TRADE
VIC1,10/10/2022 17:35,5328.56,264.03,TRADE
VIC1,10/10/2022 17:40,5285.98,259.55,TRADE
VIC1,10/10/2022 17:45,5363.68,260.88,TRADE
VIC1,10/10/2022 17:50,5424.86,260.57,TRADE
VIC1,10/10/2022 17:55,5429.33,260.58,TRADE
VIC1,10/10/2022 18:00,5404.88,263.48,TRADE
VIC1,10/10/2022 18:05,5337.94,256.48,TRADE
VIC1,10/10/2022 18:10,5484.6,258.9,TRADE
VIC1,10/10/2022 18:15,5510.14,258.45,TRADE
VIC1,10/10/2022 18:20,5451.34,256.75,TRADE
VIC1,10/10/2022 18:25,5573.38,261.45,TRADE
VIC1,10/10/2022 18:30,5588.83,260.54,TRADE
VIC1,10/10/2022 18:35,5583.77,260.09,TRADE
VIC1,10/10/2022 18:40,5636.05,262.51,TRADE
VIC1,10/10/2022 18:45,5577.03,260.24,TRADE
VIC1,10/10/2022 18:50,5665.02,263.18,TRADE
VIC1,10/10/2022 18:55,5704.54,268.29,TRADE
VIC1,10/10/2022 19:00,5720.69,268.43,TRADE
VIC1,10/10/2022 19:05,5703.99,265.92,TRADE
VIC1,10/10/2022 19:10,5740.18,259.22,TRADE
VIC1,10/10/2022 19:15,5773.81,257.79,TRADE
VIC1,10/10/2022 19:20,5716.42,253.84,TRADE
VIC1,10/10/2022 19:25,5641.01,246.95,TRADE
VIC1,10/10/2022 19:30,5625.67,240,TRADE
VIC1,10/10/2022 19:35,5633.34,239.48,TRADE
VIC1,10/10/2022 19:40,5618.78,240,TRADE
VIC1,10/10/2022 19:45,5617.04,225.81,TRADE
VIC1,10/10/2022 19:50,5672.37,223.61,TRADE
VIC1,10/10/2022 19:55,5607.63,223.01,TRADE
VIC1,10/10/2022 20:00,5574.02,212.2,TRADE
VIC1,10/10/2022 20:05,5587.71,216.98,TRADE
VIC1,10/10/2022 20:10,5504.05,220.98,TRADE
VIC1,10/10/2022 20:15,5489.81,218.8,TRADE
VIC1,10/10/2022 20:20,5420.85,197.22,TRADE
VIC1,10/10/2022 20:25,5392.47,192.58,TRADE
VIC1,10/10/2022 20:30,5421.1,212.69,TRADE
VIC1,10/10/2022 20:35,5388.08,214.61,TRADE
VIC1,10/10/2022 20:40,5347.06,175.44,TRADE
VIC1,10/10/2022 20:45,5317.74,186.64,TRADE
VIC1,10/10/2022 20:50,5258.93,172.45,TRADE
VIC1,10/10/2022 20:55,5223.27,177.25,TRADE
VIC1,10/10/2022 21:00,5204.96,176.29,TRADE
VIC1,10/10/2022 21:05,5093.43,176.28,TRADE
VIC1,10/10/2022 21:10,5067.5,175.28,TRADE
VIC1,10/10/2022 21:15,5016.64,157.24,TRADE
VIC1,10/10/2022 21:20,5006.44,149.99,TRADE
VIC1,10/10/2022 21:25,4973.98,149.99,TRADE
VIC1,10/10/2022 21:30,5008.84,149.99,TRADE
VIC1,10/10/2022 21:35,4998.68,149.99,TRADE
VIC1,10/10/2022 21:40,4923.78,149.99,TRADE
VIC1,10/10/2022 21:45,4890.89,149.99,TRADE
VIC1,10/10/2022 21:50,4831.37,149.99,TRADE
VIC1,10/10/2022 21:55,4796.01,149.99,TRADE
VIC1,10/10/2022 22:00,4732.14,149.99,TRADE
VIC1,10/10/2022 22:05,4749.04,149.99,TRADE
VIC1,10/10/2022 22:10,4639.78,149.99,TRADE
VIC1,10/10/2022 22:15,4630.66,149.99,TRADE
VIC1,10/10/2022 22:20,4608.09,149.99,TRADE
VIC1,10/10/2022 22:25,4642.88,149.99,TRADE
VIC1,10/10/2022 22:30,4635.39,149.99,TRADE
VIC1,10/10/2022 22:35,4584.2,149.99,TRADE
VIC1,10/10/2022 22:40,4592.2,149.99,TRADE
VIC1,10/10/2022 22:45,4506.71,149.99,TRADE
VIC1,10/10/2022 22:50,4550.66,149.99,TRADE
VIC1,10/10/2022 22:55,4500.1,149.99,TRADE
VIC1,10/10/2022 23:00,4513.6,149.99,TRADE
VIC1,10/10/2022 23:05,4496.78,149.99,TRADE
VIC1,10/10/2022 23:10,4671.5,149.99,TRADE
VIC1,10/10/2022 23:15,4696.42,167.08,TRADE
VIC1,10/10/2022 23:20,4666.54,149.99,TRADE
VIC1,10/10/2022 23:25,4692.6,149.99,TRADE
VIC1,10/10/2022 23:30,4706.64,149.99,TRADE
VIC1,10/10/2022 23:35,4682.46,150.22,TRADE
VIC1,10/10/2022 23:40,4626.01,149.99,TRADE
VIC1,10/10/2022 23:45,4525.47,149.99,TRADE
VIC1,10/10/2022 23:50,4552.31,149.99,TRADE
VIC1,10/10/2022 23:55,4485.23,149.99,TRADE
VIC1,11/10/2022 0:00,4525.22,149.99,TRADE
VIC1,11/10/2022 0:05,4423.92,218.85,TRADE
VIC1,11/10/2022 0:10,4494.51,191.62,TRADE
VIC1,11/10/2022 0:15,4471.73,223.41,TRADE
VIC1,11/10/2022 0:20,4442.91,180.45,TRADE
VIC1,11/10/2022 0:25,4442.89,223.96,TRADE
VIC1,11/10/2022 0:30,4371.23,149.99,TRADE
VIC1,11/10/2022 0:35,4347.26,159.18,TRADE
VIC1,11/10/2022 0:40,4399.84,183.12,TRADE
VIC1,11/10/2022 0:45,4341.35,164.4,TRADE
VIC1,11/10/2022 0:50,4272.6,149.99,TRADE
VIC1,11/10/2022 0:55,4336.87,149.99,TRADE
VIC1,11/10/2022 1:00,4450.06,149.99,TRADE
VIC1,11/10/2022 1:05,4334.13,159.03,TRADE
VIC1,11/10/2022 1:10,4336.02,163.1,TRADE
VIC1,11/10/2022 1:15,4251.51,149.99,TRADE
VIC1,11/10/2022 1:20,4256.99,149.99,TRADE
VIC1,11/10/2022 1:25,4288.1,149.99,TRADE
VIC1,11/10/2022 1:30,4264.27,149.99,TRADE
VIC1,11/10/2022 1:35,4225.76,149.99,TRADE
VIC1,11/10/2022 1:40,4222.83,149.99,TRADE
VIC1,11/10/2022 1:45,4214.7,149.99,TRADE
VIC1,11/10/2022 1:50,4170.1,149.99,TRADE
VIC1,11/10/2022 1:55,4124.1,149.99,TRADE
VIC1,11/10/2022 2:00,4087.97,149.99,TRADE
VIC1,11/10/2022 2:05,4080.23,134.76,TRADE
VIC1,11/10/2022 2:10,4064.55,149.99,TRADE
VIC1,11/10/2022 2:15,4046.91,149.99,TRADE
VIC1,11/10/2022 2:20,4030.52,132.91,TRADE
VIC1,11/10/2022 2:25,4035.51,136.78,TRADE
VIC1,11/10/2022 2:30,4012.9,149.99,TRADE
VIC1,11/10/2022 2:35,4097.22,149.99,TRADE
VIC1,11/10/2022 2:40,4078.21,149.99,TRADE
VIC1,11/10/2022 2:45,4009.96,149.99,TRADE
VIC1,11/10/2022 2:50,4049.78,137.74,TRADE
VIC1,11/10/2022 2:55,4067.92,149.99,TRADE
VIC1,11/10/2022 3:00,4064.95,124.64,TRADE
VIC1,11/10/2022 3:05,4007.63,141.26,TRADE
VIC1,11/10/2022 3:10,3984.71,154.39,TRADE
VIC1,11/10/2022 3:15,4045.41,133.42,TRADE
VIC1,11/10/2022 3:20,4048.51,131.51,TRADE
VIC1,11/10/2022 3:25,4015.94,82.39,TRADE
VIC1,11/10/2022 3:30,4070.03,139.46,TRADE
VIC1,11/10/2022 3:35,4076.86,155.75,TRADE
VIC1,11/10/2022 3:40,4074.03,132.91,TRADE
VIC1,11/10/2022 3:45,4089.51,95.24,TRADE
VIC1,11/10/2022 3:50,4113.59,95.26,TRADE
VIC1,11/10/2022 3:55,4079.77,121.2,TRADE
VIC1,11/10/2022 4:00,4105.28,158.53,TRADE
VIC1,11/10/2022 4:05,4198.24,170.12,TRADE
VIC1,11/10/2022 4:10,4200.83,178.14,TRADE
VIC1,11/10/2022 4:15,4221.86,128.12,TRADE
VIC1,11/10/2022 4:20,4312.64,184.1,TRADE
VIC1,11/10/2022 4:25,4330.74,182.25,TRADE
VIC1,11/10/2022 4:30,4339.29,170.23,TRADE
VIC1,11/10/2022 4:35,4393.71,171.94,TRADE
VIC1,11/10/2022 4:40,4377.7,180.25,TRADE
VIC1,11/10/2022 4:45,4422.24,182.55,TRADE
VIC1,11/10/2022 4:50,4473.01,184.42,TRADE
VIC1,11/10/2022 4:55,4527.49,182.89,TRADE
VIC1,11/10/2022 5:00,4649.46,214.67,TRADE
VIC1,11/10/2022 5:05,4770.34,186.49,TRADE
VIC1,11/10/2022 5:10,4850.95,207.67,TRADE
VIC1,11/10/2022 5:15,4948.48,208.18,TRADE
VIC1,11/10/2022 5:20,4927.32,149.99,TRADE
VIC1,11/10/2022 5:25,5043.31,172.33,TRADE
VIC1,11/10/2022 5:30,5049.29,185.97,TRADE
VIC1,11/10/2022 5:35,5194.12,199.5,TRADE
VIC1,11/10/2022 5:40,5186.15,162.8,TRADE
VIC1,11/10/2022 5:45,5339.73,188.32,TRADE
VIC1,11/10/2022 5:50,5394.87,188.3,TRADE
VIC1,11/10/2022 5:55,5476.32,201.53,TRADE
VIC1,11/10/2022 6:00,5520.82,221.38,TRADE
VIC1,11/10/2022 6:05,5641.93,249.5,TRADE
VIC1,11/10/2022 6:10,5691.62,201.37,TRADE
VIC1,11/10/2022 6:15,5813.09,199.5,TRADE
VIC1,11/10/2022 6:20,5938.45,249.5,TRADE
VIC1,11/10/2022 6:25,5957.78,215.38,TRADE
VIC1,11/10/2022 6:30,5908.66,168.05,TRADE
VIC1,11/10/2022 6:35,6032.72,163.54,TRADE
VIC1,11/10/2022 6:40,6108.37,160.99,TRADE
VIC1,11/10/2022 6:45,6128.3,161.45,TRADE
VIC1,11/10/2022 6:50,6172.94,150.5,TRADE
VIC1,11/10/2022 6:55,6061.97,149.99,TRADE
VIC1,11/10/2022 7:00,6078.75,149.99,TRADE
VIC1,11/10/2022 7:05,5955.89,149.99,TRADE
VIC1,11/10/2022 7:10,5950.05,149.99,TRADE
VIC1,11/10/2022 7:15,5864.71,149.99,TRADE
VIC1,11/10/2022 7:20,5873.92,106.31,TRADE
VIC1,11/10/2022 7:25,5828.11,25.36,TRADE
VIC1,11/10/2022 7:30,5736.53,17.98,TRADE
VIC1,11/10/2022 7:35,5705.42,23.38,TRADE
VIC1,11/10/2022 7:40,5621.04,79.48,TRADE
VIC1,11/10/2022 7:45,5362.39,0,TRADE
VIC1,11/10/2022 7:50,5396.5,138.44,TRADE
VIC1,11/10/2022 7:55,5380.86,113.24,TRADE
VIC1,11/10/2022 8:00,5314.44,105.01,TRADE
VIC1,11/10/2022 8:05,5345.56,149.99,TRADE
VIC1,11/10/2022 8:10,5349.97,149.99,TRADE
VIC1,11/10/2022 8:15,5304.74,127.64,TRADE
VIC1,11/10/2022 8:20,5283.51,136.64,TRADE
VIC1,11/10/2022 8:25,5150.01,123.54,TRADE
VIC1,11/10/2022 8:30,5092.7,0,TRADE
